country_id,ISO3,countryname,YEAR,region,regionname,incomelevel,incomelevelname,lendingtype,lendingtypename,GFD_01,GFD_02,GFD_03,GFD_04,GFD_05,GFD_06,WDI_01,WDI_02,WDI_03,WDI_04,WDI_05,WDI_06,WDI_07,time_trend,time_trend2,POP,PIP,IP,IP_1,IP_2,IP_3,IP_4,IP_5,IP_6,PEP,EP,EP_1,EP_2,EP_3,EP_4,POP_R,PARTY_CODE,PARTY_NAME,POP_z,PEP_z,PIP_z,dollarized,quadrant,quad_1,quad_2,quad_3,quad_4
HND,HND,Honduras,2011,LCN,Latin America and Caribbean,LMC,Lower middle income,IDX,IDA,,45.75613,64.962883,0,29.84337,102.0654,,47.309231,21.058969,3.8356907,6.7622795,122.2169,,9,81,5.035685045640056,7.467046796671548,71.79852689107258,62.55180587768555,74.03935546874999,74.09999999999999,81.39999999999999,68.7,70,2.604323294608563,25.04157014046696,45.90712587883286,8.475000000000001,22.26666666666667,23.51748801636829,.104,PNH,National Party of Honduras,-.95299637,-1.080052,-.79625827,0,"Low PIP, Low PEP",1,0,0,0
HND,HND,Honduras,2012,LCN,Latin America and Caribbean,LMC,Lower middle income,IDX,IDA,,45.646542,65.13195,0,29.45166,111.0588,,51.27565,21.413733,4.1286879,5.1961861,121.18822,,10,100,3.944393259327767,5.852445912679035,73.15557390848795,66.28212432861328,75.25131912231444,74.09999999999999,81.39999999999999,71.89999999999999,70,2.0363406059765,25.45425757470625,47.6504182417494,8.475000000000001,21.96666666666667,23.72494539040891,.08,PNH,National Party of Honduras,-.98480982,-1.0973952,-.84146118,0,"Low PIP, Low PEP",1,0,0,0
HND,HND,Honduras,2013,LCN,Latin America and Caribbean,LMC,Lower middle income,IDX,IDA,,47.653889,65.601646,0,28.76967,113.6431,,54.722687,19.699585,2.7915597,5.1618991,116.30605,,11,121,2.707862593754114,4.010186715698242,71.61047706604003,62.81412429809571,75.14873809814452,71.5,81.39999999999999,68.8,70,1.405538471809986,25.09890128232118,46.05747615921454,8.475000000000001,22.03333333333333,23.82979563673683,.056,PNH,National Party of Honduras,-1.0575867,-1.1209754,-.94300967,0,"Low PIP, Low PEP",1,0,0,0
HND,HND,Honduras,2014,LCN,Latin America and Caribbean,LMC,Lower middle income,IDX,IDA,,49.018341,72.037857,0,28.98955,111.1487,,55.086937,19.336306,3.0580807,6.1292491,112.9751,,12,144,2.685958942422705,3.931406822172801,70.51850802103679,60.63969116210937,73.57135696411132,68.90000000000001,81.39999999999999,68.60000000000001,70,1.440511062672609,25.83876345601092,48.15708399148135,7.599999999999994,21.63333333333334,25.964636499229,.05575,PNH,National Party of Honduras,-1.1124996,-1.2018896,-.97860938,0,"Low PIP, Low PEP",1,0,0,0
HND,HND,Honduras,2015,LCN,Latin America and Caribbean,LMC,Lower middle income,IDX,IDA,,47.600071,76.219208,0,33.649139,113.3659,7.6391058,54.593601,21.135946,3.84008,3.1578312,107.2644,,13,169,2.715590980040091,4.005943619441986,72.17916431427001,66.305859375,71.36912651062011,68.90000000000001,81.39999999999999,75.09999999999999,70,1.425238340638195,25.67997010158911,49.15005646329907,7.599999999999994,21.53333333333333,24.43649060972402,.0555,PNH,National Party of Honduras,-1.0598712,-1.1559104,-.91890705,0,"Low PIP, Low PEP",1,0,0,0
HND,HND,Honduras,2016,LCN,Latin America and Caribbean,LMC,Lower middle income,IDX,IDA,,52.52943,75.60128,0,34.15448,107.4647,,57.835403,18.831453,3.8929722,2.7246122,99.81572,,14,196,2.688257493230923,3.954329752667745,71.57157923380534,64.45586700439453,72.27360839843749,68.90000000000001,81.39999999999999,72.39999999999999,70,1.422185233794102,25.74090920894302,48.72962686880595,7.599999999999994,21.73333333333333,24.90067663363278,.05525,PNH,National Party of Honduras,-.92572665,-1.0070649,-.8103078,0,"Low PIP, Low PEP",1,0,0,0
HND,HND,Honduras,2017,LCN,Latin America and Caribbean,LMC,Lower middle income,IDX,IDA,,52.80378,73.831871,0,32.482109,106.7909,7.4180279,57.790199,19.55361,4.8429141,3.9343607,101.81311,,15,225,2.60821883438533,3.827728025436401,69.59505500793456,64.8961280822754,72.87420196533202,68.90000000000001,81.39999999999999,74.5,55,1.388709643334259,25.24926624244107,47.72137804152421,7.599999999999994,20.9,24.77568692824008,.055,PNH,National Party of Honduras,-.80074614,-.86452794,-.7123096,0,"Low PIP, Low PEP",1,0,0,0
HND,HND,Honduras,2018,LCN,Latin America and Caribbean,LMC,Lower middle income,IDX,IDA,,54.083721,74.214508,,31.68338,112.5201,7.2644873,62.81496,21.303913,3.8449948,4.3473492,103.55116,,16,256,2.550595223950071,3.733407779693603,67.8801414489746,61.81946716308593,72.06138153076171,65.8,81.39999999999999,70.5,55.7,1.36778266820654,24.86877578557346,47.84617151664384,7.599999999999994,22.06666666666667,21.96226495898334,.055,PNH,National Party of Honduras,-.7796374,-.83787227,-.70225227,0,"Low PIP, Low PEP",1,0,0,0
HND,HND,Honduras,2019,LCN,Latin America and Caribbean,LMC,Lower middle income,IDX,IDA,,55.920238,74.8834,,31.609671,110.7805,6.9874759,64.463036,19.877851,2.5596344,4.3658714,99.459976,,17,289,2.608271889592608,3.797283840815227,69.04152437845866,63.28000106811523,74.26914520263671,69,81.39999999999999,69.69999999999999,56.6,1.41925993836999,25.80472615218164,48.82117151664384,7.599999999999994,22.33333333333333,24.46439975874938,.055,PNH,National Party of Honduras,-.79661256,-.85469812,-.7162106,0,"Low PIP, Low PEP",1,0,0,0
HND,HND,Honduras,2020,LCN,Latin America and Caribbean,LMC,Lower middle income,IDX,IDA,,68.765892,79.561241,,27.600889,97.621498,6.9913149,71.230461,15.552422,-8.9650822,3.4684117,88.000854,,18,324,,,67.23652051289876,63.38821487426758,72.630908203125,70.59999999999999,75.90000000000001,69.5,51.4,,27.30923336895192,48.49200484997717,10.80163487738419,22.6,27.34329374844632,,,,,,,0,,,,,
HND,HND,Honduras,2021,LCN,Latin America and Caribbean,LMC,Lower middle income,IDX,IDA,,64.503448,80.834869,,28.601431,99.769058,6.4687009,67.727051,19.639469,12.565285,4.4808798,103.37264,,19,361,,,,,,,,,,,,,,,,,,,,,,0,,,,,
HND,HND,Honduras,2022,LCN,Latin America and Caribbean,LMC,Lower middle income,IDX,IDA,,,,,,,6.2241893,70.08416,20.176359,4.1435618,9.0896387,112.69852,,20,400,,,,,,,,,,,,,,,,,,,,,,0,,,,,
HND,HND,Honduras,2023,LCN,Latin America and Caribbean,LMC,Lower middle income,IDX,IDA,,,,,,,,75.630821,19.898998,3.5758476,6.6632519,98.791977,,21,441,,,,,,,,,,,,,,,,,,,,,,0,,,,,
HND,HND,Honduras,2024,LCN,Latin America and Caribbean,LMC,Lower middle income,IDX,IDA,,,,,,,,78.223442,20.250023,3.5539701,4.6062112,91.110161,,22,484,,,,,,,,,,,,,,,,,,,,,,0,,,,,
HTI,HTI,Haiti,2002,LCN,Latin America and Caribbean,LIC,Low income,IDX,IDA,,19.543091,,0,,49.789879,,9.8269806,8.3606234,1.0518202,7.0328741,24.939678,,0,0,47.25329752448938,66.37716696904501,70.85521666208903,63.96954765319824,80.16175231933593,36,80.2,74.8,90,28.12942807993375,30.0271435524485,43.35604224005768,11.32803133514987,34.03333333333333,31.39116730125313,.9368,FL,Lavalas Family,2.1390634,1.6425476,2.4027448,0,"High PIP, High PEP",0,0,0,1
HTI,HTI,Haiti,2003,LCN,Latin America and Caribbean,LIC,Low income,IDX,IDA,,24.190861,,0,8.3581572,40.481739,,9.6739645,14.764875,3.4807796,28.699577,37.197342,,1,1,45.81049410818419,66.28087644396463,71.10156237284342,64.66081771850585,80.94855651855468,36,80.2,74.8,90,25.34011177240374,27.18312783995253,44.13805290485649,11.32803133514987,27.76666666666667,25.49976045313707,.9321999999999999,FL,Lavalas Family,1.8122205,1.1088434,2.1815991,0,"High PIP, High PEP",0,0,0,1
HTI,HTI,Haiti,2004,LCN,Latin America and Caribbean,LIC,Low income,IDX,IDA,,20.56781,,0,6.6429548,38.56356,,8.281374,8.9547224,-1.3178568,21.031834,33.780972,,2,4,47.25647203348257,67.93486025283813,73.2372361501058,71.82164459228517,79.7017723083496,37.4,80.2,80.30000000000001,90,26.578083814127,28.65252675089155,46.296676999305,11.32700004541845,27.1,29.88642995884274,.9276,FL,Lavalas Family,1.8042235,1.0647815,2.2228653,0,"High PIP, High PEP",0,0,0,1
HTI,HTI,Haiti,2005,LCN,Latin America and Caribbean,LIC,Low income,IDX,IDA,,20.700239,,0,8.2688084,39.965199,,8.8627033,6.2662549,3.0721734,13.973008,34.965103,,3,9,,,,,80.86284179687499,,83.89999999999999,84,90,29.35839225108523,31.80757556997317,47.98123306956497,11.32803133514987,38.2,29.72103787517784,.9229999999999999,FL,Lavalas Family,,1.2446113,,0,,,,,
HTI,HTI,Haiti,2006,LCN,Latin America and Caribbean,LIC,Low income,IDX,IDA,,19.575649,,0,10.88296,39.774921,,8.4702034,10.53403,1.7687505,11.345215,37.057072,,4,16,45.10852948976162,62.61254722859701,68.17568295796713,65.18987274169922,76.46422500610352,28.60000000000001,76.40000000000001,72.39999999999999,90,27.60451175092622,30.05717742914441,48.35440193604325,11.32803133514987,37.13333333333333,23.41294311205117,.9184,FL,Lavalas Family,1.558972,1.0432397,1.8396931,0,"High PIP, High PEP",0,0,0,1
HTI,HTI,Haiti,2007,LCN,Latin America and Caribbean,LIC,Low income,IDX,IDA,,18.861549,,0,11.57364,38.724609,,8.0621653,3.8602579,4.7065301,6.5572276,34.282551,,5,25,43.00259881370947,60.03775160030364,65.70119457244873,60.1997501373291,76.10741729736328,20.09999999999999,76.40000000000001,71.39999999999999,90,25.9674460271153,28.4169906184234,46.95440193604325,11.32803133514987,32.6,22.78552920250048,.9137999999999999,FL,Lavalas Family,1.2083155,.73996437,1.4617554,0,"High PIP, High PEP",0,0,0,1
HTI,HTI,Haiti,2008,LCN,Latin America and Caribbean,LIC,Low income,IDX,IDA,,18.7997,100,0,10.67837,43.184669,,8.6820917,7.6049728,2.6580324,15.281775,36.145039,,6,36,43.68803239330063,59.55029102193196,65.49746042887369,59.82886734008789,75.3558952331543,20.09999999999999,76.40000000000001,71.3,90,27.8257737646693,30.60467857970666,47.88162626270991,11.32803133514987,34.89885257333334,28.31020414763352,.9092,FL,Lavalas Family,1.1206566,.72610843,1.3223326,0,"High PIP, High PEP",0,0,0,1
HTI,HTI,Haiti,2009,LCN,Latin America and Caribbean,LIC,Low income,IDX,IDA,,18.516979,100,0,11.44342,41.955158,,8.2110853,6.9519725,5.890379,.39388603,33.0965,,7,49,42.33408336397496,59.20564986812592,65.44953556060791,60.34651832580566,74.1506950378418,20.09999999999999,76.40000000000001,71.7,90,25.46251685982401,28.14781877053284,45.280366021003,11.32803133514987,33.66899525666667,22.31388246931184,.9046,FL,Lavalas Family,.91140348,.44366106,1.1607791,0,"High PIP, High PEP",0,0,0,1
HTI,HTI,Haiti,2010,LCN,Latin America and Caribbean,LIC,Low income,IDX,IDA,,22.907419,,0,9.9601946,31.835011,,7.7970395,18.296574,-5.6515117,4.827342,44.721523,,8,64,43.95950471491935,60.75511287689209,67.50568097432455,65.34087829589845,75.09320755004883,20.09999999999999,76.40000000000001,78.10000000000001,90,27.16389655294662,30.1821072810518,49.50429512752675,12.62803133514986,34.3,24.29610266153057,.9,FL,Lavalas Family,.9451052,.51465636,1.1894188,0,"High PIP, High PEP",0,0,0,1
HTI,HTI,Haiti,2011,LCN,Latin America and Caribbean,LIC,Low income,IDX,IDA,,22.241949,,0,10.98901,36.163898,,8.5187798,13.334272,5.0982137,6.3327947,44.16357,,9,81,44.11016865487105,61.45683829343159,68.63618303934733,65.24006500244141,76.97703323364257,21.2,79.2,79.2,90,26.7634990163105,29.88999220048079,48.43979851808057,12.62803133514986,32.1,26.39213894869273,.8954,FL,Lavalas Family,1.0178276,.55248094,1.2759012,0,"High PIP, High PEP",0,0,0,1
HTI,HTI,Haiti,2012,LCN,Latin America and Caribbean,LIC,Low income,IDX,IDA,,21.995899,100,0,11.10097,46.980129,,10.814964,7.5242734,.50242442,5.0180416,40.25824,,10,100,46.27714921610323,61.9947538974762,69.59447002410889,65.01050148010253,79.25631866455078,21.2,83.7,78.40000000000001,90,30.55954453473027,34.3057302814664,51.06358366519027,12.62803133514986,48,25.53130612552544,.8908,FL,Lavalas Family,1.1189297,.74902344,1.3276753,0,"High PIP, High PEP",0,0,0,1
HTI,HTI,Haiti,2013,LCN,Latin America and Caribbean,LIC,Low income,IDX,IDA,,20.925091,100,0,12.03902,49.16423,,10.761528,6.0862637,4.3247843,4.7650242,40.332508,,11,121,44.98622732010462,59.88191909317017,67.57156295776367,65.22726974487304,74.60210800170898,21.2,76.5,77.90000000000001,90,30.09053554703906,33.95456504969427,52.27535909344544,9.615531335149868,48.6,25.32736977018178,.8862,FL,Lavalas Family,1.0629442,.71734798,1.2596111,0,"High PIP, High PEP",0,0,0,1
HTI,HTI,Haiti,2014,LCN,Latin America and Caribbean,LIC,Low income,IDX,IDA,,21.456869,100,0,12.30199,50.766472,,11.415232,8.5007334,2.8887725,3.4381666,42.351524,,12,144,44.71769814047497,59.72388187174478,67.7448750813802,64.72696990966797,75.64228057861328,21.2,76.5,78.40000000000001,90,29.71151440920515,33.70180854038697,52.52937038111238,9.615531335149868,48.8,23.86233244528563,.8815999999999999,FL,Lavalas Family,1.0543085,.6697005,1.2632589,0,"High PIP, High PEP",0,0,0,1
HTI,HTI,Haiti,2015,LCN,Latin America and Caribbean,LIC,Low income,IDX,IDA,,25.076321,90.212639,0,11.69901,40.887348,,10.767927,7.6789479,1.4,6.7318406,41.94574,,13,169,44.8349264604653,61.43384029808045,70.04998893737793,67.10899887084962,75.59093475341797,30.60000000000001,76.5,80.5,90,28.23601262285015,32.19613754030804,49.26270371444571,9.615531335149868,48.83333333333334,21.07298177830322,.877,FL,Lavalas Family,1.1412585,.66255581,1.3986114,0,"High PIP, High PEP",0,0,0,1
HTI,HTI,Haiti,2016,LCN,Latin America and Caribbean,LIC,Low income,IDX,IDA,,25.450159,90.89225,0,14.86317,39.360249,,10.455276,8.3645811,1.8124681,11.502908,41.410904,,14,196,,,67.79126536051433,63.79190902709961,76.55568313598633,19.8,76.5,80.10000000000001,90,,32.73741032985879,48.08406788933481,9.615531335149868,48,25.25004209495047,,,,,,,0,,,,,
HTI,HTI,Haiti,2017,LCN,Latin America and Caribbean,LIC,Low income,IDX,IDA,,23.507099,94.47245,0,16.875271,40.10796,,9.8263187,10.697496,2.5102713,10.680089,42.074547,,15,225,,,66.92120068868002,63.38936004638671,75.63784408569336,19.8,76.5,78.8,87.40000000000001,,33.4671980891104,47.55209748379534,11.32803133514987,48.73333333333333,26.25533020416307,,,,,,,0,,,,,
HTI,HTI,Haiti,2018,LCN,Latin America and Caribbean,LIC,Low income,IDX,IDA,,24.90975,94.780602,,12.95728,43.124439,,11.20633,10.030969,1.6678109,12.481411,45.138577,,16,256,,,68.41390342712403,63.20587692260742,82.47754364013673,19.69999999999999,89.60000000000001,80.60000000000001,74.90000000000001,,33.41419304880305,48.58535813587869,8.790531335149865,50.36666666666667,25.91421605751698,,,,,,,0,,,,,
HTI,HTI,Haiti,2019,LCN,Latin America and Caribbean,LIC,Low income,IDX,IDA,,24.230671,95.185753,,12.23497,41.729149,,10.368701,15.847062,-1.723097,18.703783,44.568718,,17,289,,,71.71067714691162,64.6550952911377,83.10896759033204,21.5,89.60000000000001,81.8,89.59999999999999,,34.55024628954379,52.87957109884164,8.290531335149865,51.16666666666666,25.86421605751698,,,,,,,0,,,,,
HTI,HTI,Haiti,2020,LCN,Latin America and Caribbean,LIC,Low income,IDX,IDA,,20.709431,95.740547,,13.172,39.627789,,8.6093359,14.366314,-3.3055055,22.79631,37.413879,,18,324,,,70.88702468872071,64.44570465087891,83.07644348144532,22.8,89.60000000000001,81.8,83.59999999999999,,35.43095462287712,53.74623776550831,8.290531335149865,52.83333333333334,26.85371605751699,,,,,,,0,,,,,
HTI,HTI,Haiti,2021,LCN,Latin America and Caribbean,LIC,Low income,IDX,IDA,,24.166309,97.359093,,11.54701,33.27132,,8.3389444,13.829213,-1.7982399,16.841524,37.165401,,19,361,,,,,,,,,,,,,,,,,,,,,,0,,,,,
HTI,HTI,Haiti,2022,LCN,Latin America and Caribbean,LIC,Low income,IDX,IDA,,,,,,,,8.2390509,14.198907,-1.6819839,33.983932,36.529549,,20,400,,,,,,,,,,,,,,,,,,,,,,0,,,,,
HTI,HTI,Haiti,2023,LCN,Latin America and Caribbean,LIC,Low income,IDX,IDA,,,,,,,,5.1681118,12.4567,-1.8638842,36.813515,30.785423,,21,441,,,,,,,,,,,,,,,,,,,,,,0,,,,,
HTI,HTI,Haiti,2024,LCN,Latin America and Caribbean,LIC,Low income,IDX,IDA,,,,,,,,4.1142521,8.7786226,-4.1696339,26.949057,22.247885,,22,484,,,,,,,,,,,,,,,,,,,,,,0,,,,,
JAM,JAM,Jamaica,2002,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,43.588531,99.053787,0,14.61776,33.779148,,14.723834,,1.997291,7.0763502,81.846756,127.77747,0,0,7.254315437193403,7.589833850351969,29.88123563130696,26.87148895263672,39.21592483520508,26.5,18.2,18.5,50,6.918797024034838,27.23935836234188,38.02973031134811,12.2,30.86666666666666,27.86103647135275,.254,PNP,People's National Party,-.52402943,-.46015906,-.52451181,0,"Low PIP, Low PEP",1,0,0,0
JAM,JAM,Jamaica,2003,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,41.788712,100,0,14.58794,43.916561,,18.352161,,3.6663177,10.086957,88.150627,127.43326,1,1,6.728049837239233,7.337650131607055,28.88838634490967,26.37861824035644,38.45169982910156,21.39999999999999,18.2,18.9,50,6.11844954287141,24.0883840270528,37.41465094626874,12.39073569482289,17.33333333333333,29.21481613378623,.254,PNP,People's National Party,-.65788776,-.62636453,-.63177568,0,"Low PIP, Low PEP",1,0,0,0
JAM,JAM,Jamaica,2004,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,42.53273,100,0,15.00312,47.036129,,20.005827,,1.3237251,13.554502,89.318108,122.00807,2,4,6.875877695215651,7.301184697532653,28.74482164382934,25.93514537811279,38.03378448486328,21.39999999999999,18.2,18.9,50,6.450570692898649,25.3959476098372,36.29261880007693,18.41987614287068,17.33333333333333,29.53796216306785,.254,PNP,People's National Party,-.61983675,-.58337438,-.6033082,0,"Low PIP, Low PEP",1,0,0,0
JAM,JAM,Jamaica,2005,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,4.4468679,40.41769,100,0,16.42848,51.903049,,20.978075,,.89379793,15.052866,90.487892,121.00248,3,9,6.519583279646247,7.077354916699726,27.86360203425089,25.35301761627197,37.5285945892334,19.09999999999999,18.2,17,50,5.961811642592767,23.47169938028648,36.7268147359836,12.58147138964578,18.06666666666667,26.51184472884989,.254,PNP,People's National Party,-.59576708,-.67796731,-.55178404,0,"Low PIP, Low PEP",1,0,0,0
JAM,JAM,Jamaica,2006,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,4.4687119,41.467442,100,0,16.6248,56.52401,,23.439077,,2.8991253,8.5610638,100.7456,117.69881,4,16,6.496237170764489,7.04822537206014,27.74891878763835,25.28066329956054,37.01284942626953,19.09999999999999,18.2,16.9,50,5.944248969468838,23.40255499790881,33.92586862724055,13.06262527302336,19.03333333333333,27.58839275803798,.254,PNP,People's National Party,-.7173723,-.71754724,-.68112773,0,"Low PIP, Low PEP",1,0,0,0
JAM,JAM,Jamaica,2007,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,11.90418,42.1404,,0,15.95144,64.79937,,27.306686,,1.431954,9.2448206,101.24442,112.98999,5,25,6.543067093073568,6.947348979377748,27.35176763534546,24.52636661529541,37.48423919677735,17,18.2,16.9,50,6.138785206769389,24.16844569594247,35.08859408615792,13.35613583069627,23,25.22905286691572,.254,PNP,People's National Party,-.76661754,-.74522787,-.73179251,0,"Low PIP, Low PEP",1,0,0,0
JAM,JAM,Jamaica,2008,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,39.43148,,0,15.53319,76.566658,,30.191324,,-.8117367,22.022839,113.5774,120.33982,6,36,5.820088588756319,6.203417233371734,27.3881555557251,24.26193656921387,37.46699676513672,17,18.2,17.4,50,5.436759944140903,24.00335516176999,35.35554372433135,13.29915603169113,21.89580494,25.46291595105747,.2265,JLP,Jamaica Labour Party,-.89053285,-.89997679,-.81524706,0,"Low PIP, Low PEP",1,0,0,0
JAM,JAM,Jamaica,2009,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,8.5995054,40.690681,100,0,16.947109,70.294777,,28.603476,,-4.3453016,9.5922461,86.885124,134.67877,7,49,5.948756174263961,6.286159865442912,27.45047976175944,24.78333129882812,37.31954727172852,17,18.2,17.4,50,5.611352483085011,24.503722633559,32.92068775592507,13.24538785049592,24.88157449333333,26.96724043448167,.229,JLP,Jamaica Labour Party,-.96295452,-.95667452,-.8782059,0,"Low PIP, Low PEP",1,0,0,0
JAM,JAM,Jamaica,2010,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,8.1936789,39.59758,100,0,18.527349,66.684998,,26.405664,,-1.4571472,12.610552,80.920403,136.22433,8,64,5.990947773179566,6.534830086104076,28.22820771535238,24.8118595123291,36.75738677978516,16.5,18.2,18.1,55,5.447065460255056,23.52944043306719,32.40352352127213,11.29322207084468,23.86666666666666,26.5543494734853,.2315,JLP,Jamaica Labour Party,-.93651205,-.92112064,-.86047816,0,"Low PIP, Low PEP",1,0,0,0
JAM,JAM,Jamaica,2011,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,2.0366011,38.390862,96.967407,0,24.82473,69.797234,,26.795738,,1.7303762,7.5558562,83.821823,133.97845,9,81,6.08174487957844,6.7812935005188,28.97988675435384,24.50567665100098,35.97364387512207,16.5,18.2,18.7,60,5.38219625863808,23.00083871212855,31.31359659729918,11.77278610354224,22.5,26.41697214767276,.234,JLP,Jamaica Labour Party,-.90023565,-.89233994,-.82257789,0,"Low PIP, Low PEP",1,0,0,0
JAM,JAM,Jamaica,2012,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,11.81867,39.58786,,0,19.91226,73.225037,,28.988329,,-.61363602,6.8739772,82.040077,137.93468,10,100,6.894570967764379,7.593368567848207,28.82827854156494,24.20993766784668,36.95973358154297,15.90000000000001,18.2,17.7,60,6.195773367680551,23.52229828276595,32.06305258493057,13.19118909769888,22.53333333333333,26.301618115101,.2634,PNP,People's National Party,-.83819979,-.82813883,-.77419823,0,"Low PIP, Low PEP",1,0,0,0
JAM,JAM,Jamaica,2013,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,12.72416,41.214512,100,0,17.7556,72.231133,,29.76977,,.51768601,9.3415012,83.259575,135.8851,11,121,7.102592279771013,8.033617722066243,29.02318541208903,24.39638404846191,37.14272842407227,15.90000000000001,18.2,18.5,60,6.171566837475782,22.29612296775933,30.87224831281071,12.16247665821916,21.3,24.84976690000746,.2768,PNP,People's National Party,-.83716285,-.81553698,-.78439474,0,"Low PIP, Low PEP",1,0,0,0
JAM,JAM,Jamaica,2014,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,7.194644,40.792141,,0,18.189091,71.883904,,29.32295,,.68982238,8.2740793,84.740997,132.41389,12,144,7.783353029673881,8.412852361043294,28.98984273274739,23.9839656829834,37.35509071350098,15.90000000000001,18.2,18.5,60,7.153853698304467,24.65146002172456,30.49896335230735,17.35662375378591,24.23333333333333,26.51691964747165,.2902,PNP,People's National Party,-.84972018,-.82365632,-.79853475,0,"Low PIP, Low PEP",1,0,0,0
JAM,JAM,Jamaica,2015,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,6.5191641,42.860729,88.903954,0,20.69767,70.062737,,30.029467,,.92148715,3.6915424,76.117523,124.6483,13,169,8.070834760704916,8.750387534332274,28.82209332784017,23.65140228271484,36.68115768432617,15.90000000000001,18.2,18.5,60,7.391281987077556,24.34546109050579,29.29064367072263,17.04861512836778,26.2,24.84258556293274,.3036,PNP,People's National Party,-.78000963,-.75125784,-.72744375,0,"Low PIP, Low PEP",1,0,0,0
JAM,JAM,Jamaica,2016,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,45.667702,88.307137,0,18.988779,70.110764,,32.018055,,1.375223,2.351022,76.4552,122.65575,14,196,7.776266986555273,8.346548906580606,28.00855337778727,23.41911735534668,34.93220291137695,15.90000000000001,16.2,17.6,60,7.20598506652994,24.18115794137564,30.71756296832638,17.04861512836778,24.16666666666667,24.79178700214172,.298,JLP,Jamaica Labour Party,-.65479976,-.61368066,-.62596029,0,"Low PIP, Low PEP",1,0,0,0
JAM,JAM,Jamaica,2017,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,47.333019,88.765488,0,17.78896,85.731934,,40.763073,,.99712306,4.3783984,83.52317,102.4636,15,225,7.304625322816181,7.284066746203105,24.44317700068156,22.26846714019776,35.0905948638916,15.90000000000001,16.2,15.2,42,7.325183899429256,24.58115402493039,31.56088305698234,17.04861512836778,23.5,26.21511791437144,.298,JLP,Jamaica Labour Party,-.55041063,-.48354343,-.55917817,0,"Low PIP, Low PEP",1,0,0,0
JAM,JAM,Jamaica,2018,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,48.319099,88.52047,,17.928419,87.916786,,43.140404,,1.8899237,3.7366388,89.977905,,16,256,7.371618906755554,7.318730534299215,24.55949843724569,23.38890781402588,35.16808280944824,17.60000000000001,16.2,15.9,39.1,7.424507279211893,24.91445395708689,31.42819184577276,17.04861512836778,22.66666666666667,28.51434218754035,.298,JLP,Jamaica Labour Party,-.53046566,-.44888532,-.55028832,0,"Low PIP, Low PEP",1,0,0,0
JAM,JAM,Jamaica,2019,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,3.7900879,50.736629,87.75425,,18.18927,94.347847,,48.299438,,.89229167,3.9051001,90.110611,92.246445,17,289,7.205346443564569,7.130339210637412,23.92731278737386,22.96197166442871,34.00190505981445,16.10000000000001,16.2,15,39.3,7.280353676491726,24.43071703520714,31.6615251791061,13.86111512836778,22.46666666666667,29.73356116668801,.298,JLP,Jamaica Labour Party,-.57590216,-.51171106,-.58275288,0,"Low PIP, Low PEP",1,0,0,0
JAM,JAM,Jamaica,2020,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,1.628968,63.740299,87.483467,,17.06366,87.654556,,56.862347,,-9.9203224,5.226778,,106.28237,18,324,,,28.78779986699422,23.15152034759522,42.97527885437012,16.10000000000001,35.5,17.1,37.9,,26.22318793915946,31.56985851243942,15.96111512836778,24.1,33.26177811583065,,,,,,,0,,,,,
JAM,JAM,Jamaica,2021,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,68.713783,96.54332,,15.47712,84.600861,,54.48077,,4.6014247,5.8627825,,,19,361,,,,,,,,,,,,,,,,,,,,,,0,,,,,
JAM,JAM,Jamaica,2022,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,,,,,,,50.825653,,5.2215199,10.349568,,,20,400,,,,,,,,,,,,,,,,,,,,,,0,,,,,
JAM,JAM,Jamaica,2023,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,,,,,,,49.144848,,2.6046631,6.4741373,,,21,441,,,,,,,,,,,,,,,,,,,,,,0,,,,,
JAM,JAM,Jamaica,2024,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,,,,,,,49.847996,,-.71880692,5.4119444,,,22,484,,,,,,,,,,,,,,,,,,,,,,0,,,,,
